Date,Amount,Sender,Receiver
2024-04-02,183.54,345,987
2024-11-10,201.89,987,973
2024-06-03,493.03,764,455
2024-09-26,542.33,455,423
2024-05-03,596.56,423,403
2024-02-26,536.9,403,492
2024-10-12,483.21,492,764
2024-12-21,192.1,226,573
2024-07-15,211.31,573,310
2024-11-04,190.18,310,244
2024-11-04,171.16,244,23
2024-07-08,154.04,23,226
2024-05-05,281.82,363,516
2024-01-10,310.0,516,329
2024-10-31,279.0,329,133
2024-01-23,251.1,133,517
2024-09-19,225.99,517,363
2024-09-10,952.97,743,700
2024-11-27,1048.27,700,154
2024-06-13,1153.1,154,172
2024-11-26,1268.41,172,412
2024-02-16,1141.57,412,743
2024-11-03,800.36,241,320
2024-01-19,720.32,320,466
2024-08-10,792.35,466,553
2024-10-09,871.59,553,366
2024-11-04,784.43,366,241
2024-05-29,837.71,818,272
2024-06-11,753.94,272,32
2024-03-24,829.33,32,71
2024-07-13,912.26,71,915
2024-10-01,821.03,915,818
2024-07-12,428.86,644,879
2024-09-29,385.97,879,700
2024-03-29,347.37,700,788
2024-12-31,382.11,788,66
2024-11-14,420.32,66,644
2024-04-22,802.16,261,121
2024-06-29,721.94,121,340
2024-10-26,794.13,340,738
2024-02-06,873.54,738,888
2024-05-01,786.19,888,261
2024-01-09,602.61,865,525
2024-09-21,662.87,525,69
2024-02-23,596.58,69,17
2024-08-12,656.24,17,348
2024-12-03,721.86,348,865
2024-01-27,120.33,404,416
2024-10-30,108.3,416,229
2024-03-08,119.13,229,175
2024-08-19,131.04,175,983
2024-03-10,144.14,983,404
2024-11-16,880.66,135,265
2024-09-13,792.59,265,115
2024-12-27,871.85,115,968
2024-07-03,784.67,968,68
2024-10-06,706.2,68,135
2024-11-11,172.2,998,392
2024-02-05,189.42,392,117
2024-03-23,170.48,117,790
2024-01-30,153.43,790,70
2024-01-21,168.77,70,998
2024-07-04,99.03,151,786
2024-07-11,108.93,786,459
2024-08-09,119.82,459,54
2024-10-21,107.84,54,241
2024-02-19,97.06,241,151
2024-01-26,692.35,410,893
2024-05-05,761.59,893,805
2024-11-08,685.43,805,350
2024-08-28,616.89,350,54
2024-06-03,678.58,54,410
2024-09-23,671.58,515,715
2024-02-02,738.74,715,791
2024-07-30,812.61,791,682
2024-11-15,893.87,682,317
2024-07-04,804.48,317,515
2024-06-13,214.77,871,764
2024-07-23,193.29,764,146
2024-05-11,173.96,146,715
2024-04-06,191.36,715,673
2024-08-04,172.22,673,871
2024-08-26,1036.11,434,726
2024-10-19,1139.72,726,117
2024-12-21,1025.75,117,850
2024-06-19,1128.33,850,790
2024-08-29,1241.16,790,434
2024-06-21,748.32,818,240
2024-04-08,823.15,240,336
2024-09-01,905.47,336,198
2024-11-20,996.02,198,995
2024-12-29,896.42,995,818
2024-10-11,1094.23,105,673
2024-07-08,984.81,673,68
2024-11-19,886.33,68,754
2024-03-13,974.96,754,370
2024-08-23,877.46,370,105
2024-04-06,241.1,283,972
2024-07-20,265.21,972,694
2024-04-12,291.73,694,506
2024-01-29,262.56,506,398
2024-10-30,236.3,398,283
2024-07-11,51.69,577,457
2024-05-16,56.86,457,988
2024-01-18,62.55,988,145
2024-12-23,68.81,145,992
2024-09-18,61.93,992,577
2024-11-27,1082.11,909,290
2024-04-06,1190.32,290,790
2024-04-07,1309.35,790,31
2024-04-25,1440.29,31,323
2024-04-13,1584.32,323,909
2024-07-06,20.97,900,631
2024-11-22,23.07,631,377
2024-10-05,25.38,377,64
2024-10-14,27.92,64,85
2024-05-31,30.71,85,900
2024-06-04,589.04,288,400
2024-06-28,647.94,400,487
2024-08-22,712.73,487,760
2024-03-01,641.46,760,327
2024-11-21,705.61,327,288
2024-02-24,954.39,527,504
2024-07-08,858.95,504,287
2024-01-16,944.85,287,19
2024-10-28,1039.34,19,961
2024-12-18,1143.27,961,527
2024-02-13,256.21,847,484
2024-01-20,281.83,484,693
2024-12-19,253.65,693,713
2024-12-14,228.28,713,745
2024-02-06,205.45,745,847
2024-04-24,180.99,437,517
2024-07-17,199.09,517,966
2024-10-17,219.0,966,195
2024-02-25,240.9,195,221
2024-03-29,216.81,221,437
2024-09-08,547.37,931,854
2024-08-20,492.63,854,275
2024-11-11,443.37,275,974
2024-07-31,487.71,974,197
2024-05-12,438.94,197,931
2024-04-04,613.03,271,703
2024-03-24,551.73,703,347
2024-11-26,606.9,347,785
2024-11-07,667.59,785,919
2024-07-02,600.83,919,271
2024-12-17,427.37,703,90
2024-05-25,384.63,90,22
2024-10-11,423.09,22,630
2024-12-25,465.4,630,507
2024-02-21,418.86,507,703
2024-12-12,100.23,293,997
2024-02-02,90.21,997,964
2024-07-04,81.19,964,133
2024-04-24,73.07,133,617
2024-06-21,80.38,617,293
2024-02-27,834.39,974,298
2024-03-01,750.95,298,938
2024-03-16,826.05,938,193
2024-12-29,743.44,193,762
2024-08-09,669.1,762,974
2024-01-04,1058.97,827,662
2024-10-04,953.07,662,355
2024-08-29,1048.38,355,681
2024-07-21,943.54,681,41
2024-05-14,1037.89,41,827
2024-04-20,702.86,734,924
2024-02-27,773.15,924,96
2024-09-04,850.47,96,841
2024-06-25,935.52,841,852
2024-10-25,1029.07,852,734
2024-02-08,582.73,657,81
2024-12-07,524.46,81,713
2024-02-11,472.01,713,707
2024-11-02,519.21,707,791
2024-01-03,571.13,791,657
2024-01-10,736.6,983,783
2024-04-11,662.94,783,713
2024-05-21,596.65,713,33
2024-04-22,536.99,33,907
2024-05-26,590.69,907,983
2024-07-06,66.23,97,422
2024-12-10,72.85,422,853
2024-09-27,80.14,853,741
2024-11-28,88.15,741,837
2024-08-20,96.97,837,97
2024-02-10,679.01,198,530
2024-06-13,746.91,530,502
2024-01-08,672.22,502,591
2024-09-03,605.0,591,230
2024-10-15,544.5,230,198
2024-05-22,120.66,323,61
2024-10-13,132.73,61,766
2024-02-19,146.0,766,109
2024-06-19,131.4,109,811
2024-02-27,118.26,811,323
2024-11-30,794.37,593,406
2024-10-08,873.81,406,493
2024-07-21,961.19,493,733
2024-03-19,865.07,733,611
2024-11-19,778.56,611,593
2024-10-03,621.28,559,95
2024-08-29,559.15,95,520
2024-10-12,503.24,520,33
2024-03-10,452.92,33,316
2024-10-29,407.63,316,559
2024-02-12,831.33,938,573
2024-06-07,748.2,573,368
2024-08-11,673.38,368,744
2024-01-23,606.04,744,125
2024-12-11,545.44,125,938
2024-03-22,595.6,11,427
2024-07-15,536.04,427,902
2024-03-08,482.44,902,621
2024-01-26,434.2,621,442
2024-02-21,477.62,442,11
2024-04-07,765.84,928,270
2024-12-01,842.42,270,845
2024-05-08,926.66,845,250
2024-04-13,833.99,250,240
2024-12-09,917.39,240,928
2024-12-19,369.19,657,163
2024-06-23,406.11,163,538
2024-07-23,446.72,538,680
2024-04-10,491.39,680,823
2024-09-09,442.25,823,657
2024-04-08,873.6,277,70
2024-04-12,960.96,70,505
2024-01-12,864.86,505,280
2024-04-22,951.35,280,141
2024-01-17,856.22,141,277
2024-11-08,851.93,517,88
2024-03-14,766.74,88,613
2024-09-21,843.41,613,267
2024-10-25,759.07,267,342
2024-07-04,834.98,342,517
2024-12-01,675.42,578,122
2024-02-10,607.88,122,220
2024-11-26,668.67,220,583
2024-06-28,601.8,583,54
2024-03-29,541.62,54,578
2024-10-06,795.77,86,578
2024-04-08,716.19,578,143
2024-10-29,644.57,143,342
2024-03-20,580.11,342,74
2024-02-16,638.12,74,86
2024-06-25,528.6,834,49
2024-12-28,475.74,49,263
2024-02-18,428.17,263,686
2024-05-27,470.99,686,882
2024-11-01,518.09,882,834
2024-11-29,780.44,402,457
2024-04-18,702.4,457,87
2024-10-04,772.64,87,593
2024-04-22,695.38,593,683
2024-11-19,625.84,683,402
2024-11-04,627.17,360,219
2024-12-07,689.89,219,761
2024-10-03,758.88,761,138
2024-10-25,834.77,138,393
2024-11-13,918.25,393,360
2024-02-07,192.97,416,153
2024-04-15,212.27,153,342
2024-10-05,191.04,342,148
2024-04-19,210.14,148,445
2024-10-12,189.13,445,416
2024-10-21,572.23,697,10
2024-03-31,629.45,10,873
2024-10-25,692.4,873,262
2024-08-17,623.16,262,935
2024-06-09,685.48,935,697
2024-03-29,372.82,882,228
2024-05-18,335.54,228,45
2024-12-02,369.09,45,766
2024-04-13,332.18,766,241
2024-04-11,365.4,241,882
2024-07-03,250.15,728,590
2024-08-04,275.17,590,934
2024-07-22,247.65,934,351
2024-04-05,272.42,351,350
2024-03-08,245.18,350,728
2024-07-16,306.2,373,656
2024-01-28,336.82,656,8
2024-07-17,370.5,8,107
2024-07-07,333.45,107,578
2024-04-13,366.8,578,373
2024-07-09,462.66,349,326
2024-07-03,416.39,326,609
2024-11-02,374.75,609,653
2024-06-18,412.23,653,264
2024-01-18,453.45,264,349
2024-04-21,27.7,421,10
2024-08-08,24.93,10,972
2024-06-02,22.44,972,936
2024-12-29,20.2,936,104
2024-01-06,18.18,104,421
2024-03-30,502.43,71,48
2024-06-14,552.67,48,660
2024-07-21,607.94,660,321
2024-10-22,547.15,321,112
2024-07-18,601.87,112,71
2024-03-08,100.48,238,718
2024-03-09,90.43,718,399
2024-06-09,99.47,399,800
2024-07-05,109.42,800,944
2024-03-21,120.36,944,238
2024-08-17,64.37,353,874
2024-09-11,57.93,874,895
2024-12-29,52.14,895,280
2024-02-01,57.35,280,798
2024-06-28,63.09,798,353
2024-10-16,188.33,87,862
2024-11-15,169.5,862,458
2024-06-02,152.55,458,334
2024-03-22,167.81,334,328
2024-07-27,151.03,328,87
2024-08-29,251.0,760,461
2024-11-02,276.1,461,536
2024-05-04,303.71,536,72
2024-09-22,334.08,72,102
2024-05-22,367.49,102,760
2024-08-18,672.94,64,383
2024-04-24,605.65,383,155
2024-03-04,666.22,155,176
2024-03-31,599.6,176,847
2024-11-17,539.64,847,64
2024-01-31,88.22,776,474
2024-08-11,79.4,474,626
2024-10-30,87.34,626,915
2024-05-17,96.07,915,882
2024-12-27,86.46,882,776
2024-01-29,277.85,267,523
2024-10-21,305.64,523,980
2024-10-18,336.2,980,713
2024-07-29,369.82,713,572
2024-05-09,406.8,572,267
2024-03-01,594.71,100,616
2024-06-17,654.18,616,432
2024-06-29,588.76,432,276
2024-10-13,647.64,276,293
2024-07-05,712.4,293,100
2024-01-25,455.53,982,541
2024-06-01,409.98,541,385
2024-08-08,450.98,385,264
2024-02-02,496.08,264,473
2024-04-08,446.47,473,982
2024-12-08,1063.68,910,990
2024-04-17,957.31,990,539
2024-11-19,861.58,539,57
2024-12-01,947.74,57,407
2024-08-13,852.97,407,910
2024-09-11,781.49,448,692
2024-05-21,703.34,692,675
2024-07-19,773.67,675,546
2024-11-04,696.3,546,532
2024-06-07,626.67,532,448
2024-08-04,152.26,389,991
2024-03-31,137.03,991,532
2024-02-17,123.33,532,14
2024-04-01,111.0,14,826
2024-08-31,99.9,826,389
2024-09-18,548.59,974,395
2024-11-07,493.73,395,846
2024-03-18,543.1,846,81
2024-02-19,597.41,81,840
2024-09-09,657.15,840,974
2024-08-01,1077.32,630,218
2024-02-26,969.59,218,168
2024-03-04,872.63,168,619
2024-04-02,785.37,619,782
2024-05-14,863.91,782,630
2024-06-01,333.65,431,968
2024-07-07,367.01,968,542
2024-05-17,330.31,542,621
2024-03-09,297.28,621,631
2024-10-06,327.01,631,431
2024-05-20,496.23,371,635
2024-08-08,545.85,635,214
2024-01-09,600.44,214,592
2024-04-26,540.4,592,824
2024-05-26,486.36,824,371
2024-08-30,552.34,599,295
2024-03-16,607.57,295,680
2024-07-16,668.33,680,653
2024-12-08,601.5,653,572
2024-07-03,661.65,572,599
2024-11-29,270.84,220,812
2024-05-11,297.92,812,3
2024-08-06,268.13,3,732
2024-09-26,294.94,732,693
2024-10-14,265.45,693,220
2024-09-16,695.15,830,837
2024-10-07,764.67,837,499
2024-09-18,841.14,499,617
2024-07-29,757.03,617,301
2024-11-15,832.73,301,830
2024-05-07,302.34,538,498
2024-10-30,272.11,498,277
2024-05-01,299.32,277,170
2024-04-22,329.25,170,150
2024-06-08,362.18,150,538
2024-03-14,500.12,476,233
2024-08-04,550.13,233,376
2024-08-27,605.14,376,326
2024-04-17,665.65,326,386
2024-11-06,732.22,386,476
2024-10-11,784.68,426,166
2024-07-04,863.15,166,245
2024-01-25,776.84,245,767
2024-07-02,854.52,767,684
2024-12-11,769.07,684,426
2024-11-25,870.02,469,226
2024-10-27,783.02,226,222
2024-03-23,704.72,222,118
2024-12-30,634.25,118,328
2024-10-02,697.68,328,469
2024-12-12,175.86,621,256
2024-06-10,193.45,256,975
2024-12-14,174.1,975,887
2024-01-11,156.69,887,467
2024-04-14,141.02,467,621
2024-04-04,197.24,10,234
2024-11-11,177.52,234,553
2024-02-25,159.77,553,670
2024-07-24,143.79,670,610
2024-04-04,158.17,610,10
2024-03-20,711.45,576,620
2024-06-07,782.6,620,501
2024-05-18,860.86,501,683
2024-03-23,946.95,683,211
2024-07-26,852.26,211,576
2024-11-15,364.67,807,438
2024-04-16,328.2,438,985
2024-01-23,295.38,985,784
2024-12-31,265.84,784,167
2024-01-11,292.42,167,807
2024-04-13,275.41,604,189
2024-12-16,247.87,189,19
2024-09-20,272.66,19,304
2024-12-02,299.93,304,318
2024-06-24,269.94,318,604
2024-06-17,652.54,415,423
2024-11-20,717.79,423,49
2024-11-19,789.57,49,730
2024-12-04,710.61,730,985
2024-11-11,639.55,985,415
2024-02-25,123.61,374,434
2024-12-05,111.25,434,654
2024-10-12,122.38,654,504
2024-06-07,110.14,504,158
2024-06-02,121.15,158,374
2024-02-18,86.8,982,403
2024-06-27,95.48,403,621
2024-10-14,85.93,621,985
2024-08-17,94.52,985,8
2024-08-30,103.97,8,982
2024-12-14,28.21,740,670
2024-11-13,31.03,670,462
2024-10-08,27.93,462,638
2024-08-09,25.14,638,408
2024-01-04,22.63,408,740
2024-03-22,773.89,560,293
2024-05-15,851.28,293,943
2024-08-18,936.41,943,485
2024-10-06,842.77,485,92
2024-02-17,758.49,92,560
2024-10-28,109.58,850,823
2024-06-08,98.62,823,908
2024-03-25,88.76,908,615
2024-10-31,97.64,615,526
2024-06-02,107.4,526,850
2024-03-05,291.75,698,971
2024-10-13,320.93,971,445
2024-11-11,288.84,445,147
2024-01-09,259.96,147,933
2024-05-09,285.96,933,698
2024-07-14,750.93,858,893
2024-01-13,826.02,893,515
2024-11-19,908.62,515,874
2024-02-09,999.48,874,288
2024-04-26,1099.43,288,858
2024-01-01,115.73,638,478
2024-03-08,104.16,478,172
2024-12-09,93.74,172,410
2024-07-21,103.11,410,181
2024-06-02,92.8,181,638
2024-05-12,751.95,60,172
2024-02-17,676.76,172,974
2024-01-04,609.08,974,802
2024-02-12,669.99,802,321
2024-12-25,602.99,321,60
2024-06-30,509.02,419,999
2024-03-01,559.92,999,287
2024-06-19,503.93,287,153
2024-05-12,453.54,153,215
2024-05-03,408.19,215,419
2024-03-12,85.76,278,794
2024-11-16,94.34,794,613
2024-02-03,84.91,613,387
2024-07-28,76.42,387,381
2024-03-25,84.06,381,278
2024-09-02,375.77,318,539
2024-07-31,413.35,539,640
2024-11-12,372.02,640,603
2024-06-04,409.22,603,643
2024-01-28,450.14,643,318
2024-06-14,117.33,379,921
2024-07-18,105.6,921,515
2024-12-19,116.16,515,224
2024-10-28,104.54,224,640
2024-12-02,114.99,640,379
2024-05-03,397.14,691,119
2024-05-26,357.43,119,477
2024-01-24,321.69,477,663
2024-03-30,353.86,663,212
2024-04-10,318.47,212,691
2024-05-09,365.11,333,46
2024-01-25,328.6,46,59
2024-06-22,295.74,59,885
2024-01-30,266.17,885,895
2024-07-15,292.79,895,333
2024-02-15,136.05,928,65
2024-04-07,149.66,65,127
2024-01-12,164.63,127,987
2024-05-13,148.17,987,724
2024-04-06,133.35,724,928
2024-03-10,483.71,548,319
2024-10-28,435.34,319,936
2024-10-29,478.87,936,738
2024-03-08,430.98,738,23
2024-04-25,387.88,23,548
2024-04-12,498.29,713,665
2024-08-19,448.46,665,247
2024-09-26,403.61,247,774
2024-05-10,443.97,774,302
2024-08-21,488.37,302,713
2024-10-21,854.46,52,990
2024-05-22,939.91,990,115
2024-01-10,1033.9,115,980
2024-03-08,930.51,980,551
2024-11-10,1023.56,551,52
2024-01-01,571.48,158,864
2024-07-16,514.33,864,461
2024-10-07,565.76,461,977
2024-10-09,622.34,977,256
2024-07-13,560.11,256,158
2024-08-14,23.13,441,959
2024-03-28,20.82,959,909
2024-07-20,18.74,909,685
2024-02-19,20.61,685,318
2024-12-14,22.67,318,441
2024-12-24,799.43,985,485
2024-03-27,719.49,485,711
2024-02-05,791.44,711,599
2024-07-13,870.58,599,600
2024-03-14,957.64,600,985
2024-02-01,864.39,465,297
2024-12-15,950.83,297,526
2024-05-11,855.75,526,120
2024-01-09,770.18,120,560
2024-05-11,693.16,560,465
2024-08-11,946.67,558,496
2024-10-01,1041.34,496,765
2024-02-11,1145.47,765,21
2024-05-22,1030.92,21,116
2024-01-16,1134.01,116,558
2024-10-21,427.66,990,221
2024-01-13,470.43,221,318
2024-07-04,517.47,318,934
2024-11-17,569.22,934,345
2024-12-22,512.3,345,990
2024-06-28,436.21,644,940
2024-08-07,392.59,940,868
2024-07-20,353.33,868,266
2024-03-04,388.66,266,826
2024-07-18,427.53,826,644
2024-08-16,409.12,157,555
2024-08-21,450.03,555,447
2024-01-04,495.03,447,863
2024-04-27,544.53,863,978
2024-08-15,598.98,978,157
2024-02-21,770.46,158,708
2024-10-20,693.41,708,460
2024-11-10,624.07,460,369
2024-03-17,686.48,369,292
2024-10-08,617.83,292,158
2024-02-18,1050.05,687,305
2024-05-03,945.04,305,199
2024-01-01,850.54,199,118
2024-12-10,765.49,118,896
2024-06-29,688.94,896,687
2024-06-10,203.49,8,242
2024-04-30,183.14,242,672
2024-02-25,201.45,672,975
2024-06-18,181.31,975,534
2024-07-06,199.44,534,8
2024-12-29,657.69,786,505
2024-10-10,591.92,505,429
2024-05-08,532.73,429,630
2024-03-07,586.0,630,947
2024-12-19,527.4,947,786
2024-04-08,235.06,917,782
2024-01-15,211.55,782,95
2024-10-23,232.71,95,655
2024-02-15,209.44,655,729
2024-03-26,230.38,729,917
2024-12-22,577.27,430,131
2024-03-24,635.0,131,778
2024-08-11,571.5,778,254
2024-10-26,514.35,254,517
2024-08-22,565.79,517,430
2024-07-09,350.81,737,542
2024-09-10,315.73,542,983
2024-11-10,347.3,983,331
2024-03-31,382.03,331,744
2024-05-17,420.23,744,737
2024-11-05,712.06,395,576
2024-12-05,640.85,576,559
2024-11-16,704.94,559,137
2024-04-12,775.43,137,314
2024-09-01,852.97,314,395
2024-10-05,823.91,546,135
2024-09-16,741.52,135,598
2024-06-15,667.37,598,441
2024-10-26,600.63,441,557
2024-07-31,540.57,557,546
2024-11-01,231.14,67,765
2024-06-27,208.03,765,626
2024-08-21,187.23,626,675
2024-01-16,205.95,675,117
2024-05-13,185.35,117,67
2024-08-31,59.68,183,824
2024-10-23,53.71,824,541
2024-09-19,59.08,541,589
2024-03-28,53.17,589,964
2024-05-16,47.85,964,183
2024-12-03,375.84,591,344
2024-04-19,338.26,344,557
2024-12-21,304.43,557,573
2024-09-06,334.87,573,735
2024-12-04,301.38,735,591
2024-07-05,568.93,723,254
2024-11-06,625.82,254,810
2024-11-24,688.4,810,478
2024-06-27,619.56,478,105
2024-06-01,557.6,105,723
2024-12-24,408.18,381,163
2024-10-07,449.0,163,572
2024-01-31,404.1,572,934
2024-10-06,363.69,934,450
2024-11-19,327.32,450,381
2024-12-21,277.12,303,469
2024-11-05,304.83,469,333
2024-04-25,274.35,333,984
2024-01-12,301.79,984,334
2024-07-08,331.97,334,303
2024-06-08,47.96,926,109
2024-12-26,43.16,109,250
2024-03-20,38.84,250,656
2024-07-16,34.96,656,247
2024-02-14,38.46,247,926
2024-04-22,897.52,560,504
2024-12-15,807.77,504,609
2024-07-26,888.55,609,543
2024-07-19,799.69,543,707
2024-08-31,879.66,707,560
2024-08-15,528.84,742,639
2024-05-15,581.72,639,593
2024-08-22,523.55,593,184
2024-11-30,471.19,184,315
2024-05-01,518.31,315,742
2024-08-19,652.22,902,791
2024-12-09,587.0,791,41
2024-09-11,528.3,41,694
2024-12-02,475.47,694,405
2024-06-09,523.02,405,902
2024-12-10,367.14,353,35
2024-03-29,403.85,35,29
2024-02-05,444.24,29,471
2024-01-07,488.66,471,263
2024-06-26,439.79,263,353
2024-06-14,898.26,767,646
2024-11-11,808.43,646,470
2024-11-29,727.59,470,623
2024-06-12,654.83,623,650
2024-04-09,589.35,650,767
2024-12-14,794.14,400,645
2024-11-26,714.73,645,890
2024-10-22,786.2,890,956
2024-01-24,707.58,956,584
2024-05-21,778.34,584,400
2024-01-12,876.28,271,77
2024-08-25,788.65,77,82
2024-10-30,867.52,82,163
2024-04-22,954.27,163,829
2024-07-16,858.84,829,271
2024-06-05,233.49,267,746
2024-12-23,256.84,746,610
2024-11-21,282.52,610,286
2024-12-10,254.27,286,756
2024-03-03,228.84,756,267
2024-12-19,823.24,650,745
2024-05-08,905.56,745,51
2024-08-05,996.12,51,579
2024-06-13,1095.73,579,374
2024-06-15,986.16,374,650
2024-12-14,1047.05,589,74
2024-06-26,1151.76,74,311
2024-03-08,1266.94,311,96
2024-09-15,1393.63,96,518
2024-11-30,1532.99,518,589
2024-10-27,644.75,788,814
2024-05-31,580.27,814,374
2024-06-22,522.24,374,477
2024-12-03,470.02,477,842
2024-12-21,517.02,842,788
2024-07-30,668.35,675,599
2024-08-16,735.19,599,970
2024-12-31,808.71,970,822
2024-11-30,727.84,822,345
2024-06-19,800.62,345,675
2024-04-12,478.52,265,716
2024-10-20,526.37,716,248
2024-08-09,579.01,248,222
2024-08-18,636.91,222,519
2024-10-11,573.22,519,265
2024-06-06,816.82,854,123
2024-02-01,898.5,123,974
2024-08-03,988.35,974,355
2024-04-14,1087.19,355,483
2024-12-07,1195.91,483,854
2024-07-23,871.34,498,463
2024-03-24,958.47,463,830
2024-10-29,862.62,830,516
2024-10-29,776.36,516,450
2024-01-08,698.72,450,498
2024-02-04,17.39,466,444
2024-12-02,15.65,444,216
2024-12-14,14.09,216,626
2024-01-03,12.68,626,610
2024-07-10,13.95,610,466
2024-08-29,613.88,346,826
2024-06-07,552.49,826,844
2024-10-06,497.24,844,248
2024-10-03,447.52,248,969
2024-01-13,492.27,969,346
2024-12-07,698.91,802,322
2024-11-11,768.8,322,339
2024-09-22,691.92,339,141
2024-01-31,622.73,141,94
2024-11-08,560.46,94,802
2024-01-26,748.31,651,146
2024-03-16,673.48,146,274
2024-10-17,740.83,274,841
2024-12-19,814.91,841,385
2024-11-05,896.4,385,651
2024-02-01,474.2,911,299
2024-11-17,521.62,299,222
2024-04-21,469.46,222,994
2024-11-10,516.41,994,600
2024-10-17,568.05,600,911
2024-12-10,109.4,104,770
2024-07-06,120.34,770,217
2024-06-04,132.37,217,732
2024-06-29,119.13,732,505
2024-10-22,131.04,505,104
2024-04-27,159.53,437,483
2024-12-15,143.58,483,268
2024-05-10,157.94,268,274
2024-08-28,142.15,274,111
2024-10-24,156.37,111,437
2024-06-09,864.5,779,41
2024-09-03,778.05,41,712
2024-05-26,855.86,712,894
2024-07-29,941.45,894,275
2024-05-01,1035.6,275,779
2024-08-01,197.21,835,550
2024-11-06,216.93,550,361
2024-09-16,195.24,361,36
2024-07-08,175.72,36,976
2024-01-07,193.29,976,835
2024-08-27,289.28,638,34
2024-10-20,260.35,34,812
2024-12-19,234.32,812,414
2024-01-07,210.89,414,241
2024-07-20,231.98,241,638
2024-11-04,122.74,946,878
2024-03-25,110.47,878,273
2024-03-27,121.52,273,462
2024-03-15,133.67,462,246
2024-11-08,120.3,246,946
2024-12-31,1019.35,843,728
2024-05-31,917.42,728,642
2024-10-02,825.68,642,518
2024-06-12,908.25,518,687
2024-11-08,999.08,687,843
2024-03-03,800.33,905,682
2024-02-27,880.36,682,125
2024-09-17,968.4,125,274
2024-07-18,871.56,274,83
2024-02-08,784.4,83,905
2024-03-02,823.23,11,526
2024-08-01,905.55,526,765
2024-02-04,815.0,765,587
2024-07-25,896.5,587,151
2024-08-15,806.85,151,11
2024-05-11,342.25,345,166
2024-03-28,376.48,166,794
2024-11-01,338.83,794,380
2024-01-04,372.71,380,784
2024-06-09,335.44,784,345
2024-10-01,690.44,741,788
2024-11-13,759.48,788,126
2024-10-14,835.43,126,840
2024-05-09,751.89,840,46
2024-05-01,676.7,46,741
2024-12-11,739.73,411,150
2024-05-17,665.76,150,934
2024-10-19,599.18,934,157
2024-04-21,539.26,157,741
2024-07-11,593.19,741,411
2024-12-14,870.22,244,245
2024-02-12,783.2,245,66
2024-12-26,704.88,66,672
2024-11-15,634.39,672,93
2024-03-31,697.83,93,244
